id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5247356599798716,QjRXBF75O,3400255342,灰兔子大叔,#为什么说年轻人要有判断力#佘诗曼采访提到了新闻女王1和2的拍摄感受和区别，表示在拍新闻女王1的时候“Man姐可以不用顾虑那么多，只需要报道真实的新闻”但是第二季的时候自己创业，需要考虑的东西多了起来，第二季的Man姐更有挑战性。佘诗曼真的把自己和Man姐融为一体🥺演好一个角色靠得一直都是用心和真诚,,,,为什么说年轻人要有判断力,102,101,111,2025-12-24 12:32,,,"http://f.video.weibocdn.com/o0/g25DlW3Jlx08tZSRmE2c010412009Doq0E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826213&ssig=hMERkBZ%2F1O&KID=unistore,video",,,金V,超级会员,2
5237668869047500,QfNWeBXFq,5280400698,不爱香菜YL,#新闻女王还拍保守了#我记得新闻女王一也有火灾的剧情，就是大浦工业村。而且真的有一名消防员因公殉职历史会一次一次重演，直到这个bug被修正真的很痛心多名艺人为香港捐款,,,,新闻女王还拍保守了,169,120,4635,2025-11-27 18:57,棣欣引力iPhone 15,,"http://f.video.weibocdn.com/u0/2ZOg8jhvgx08tjfdxtiU01041200deGL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826213&ssig=qM0Dky8WgE&KID=unistore,video",,,金V,超级会员,2
5245633038388628,Qj97Fzcgs,1642512402,中国新闻周刊,#申奥导演称创作重要素材来源是新闻#谈及电影人如何夺回观众注意力，导演申奥@导05申奥对@中国新闻周刊表示：“我始终相信，无论电影还是网络都是载体，而我们作为讲述故事的人，其实应不拘泥于载体。”他认为，在任何载体上都能书写，那才是一个好的故事讲述者。他还表示，在创作和选材中，新闻是他非常重要的素材来源。“我是一个非常忠实的新闻阅读者和观察者。在日后的创作当中，我也会继续关注新闻，从新闻中攫取更多灵感”，他说。#2025封面人物#（图中左为互动嘉宾：北京电影学院教授、博士生导师，导演谢飞）,,,"导05申奥对,中国新闻周刊","申奥导演称创作重要素材来源是新闻,2025封面人物",12,5,26,2025-12-19 18:23,微博网页版,https://wx1.sinaimg.cn/large/001N9Ovwly1i8gdqlju0tj63xh2mbhdv02.jpg,,,,普通用户,超级会员,2
5240127733105411,QgPU9d1Rh,5690794000,蒜蒜收藏夹,当你以为张元英的新闻图P了其实只是在视频里截了一帧,,,,,267,54,5199,2025-12-04 13:47,,,"http://f.video.weibocdn.com/o0/ETVxiZDwlx08tu4eVRcY01041200Gz7u0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826213&ssig=E0khxQrMgG&KID=unistore,video",,,金V,超级会员,4
5240226450771139,QgStn3eBJ,5211978668,Tea-krisy,张元英今日活动新闻图💎完全立绘💅🏻,,,,,69,42,916,2025-12-04 20:20,张元英超话,,"http://f.video.weibocdn.com/o0/LFdGFYe4lx08tuxvMjjW01041200mFIn0E010.mp4?label=mp4_720p&template=720x1420.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826213&ssig=wUs26%2FIyb1&KID=unistore,video",,,金V,超级会员,2
5245322758460789,Qj13dzv2l,1638629382,湖南卫视,#湖南卫视新闻联播#从岳麓峰会到58小镇姚劲波的“湘情”创业路L湖南卫视的微博视频,,,,湖南卫视新闻联播,5,11,7,2025-12-18 21:51,微博视频号,,"http://f.video.weibocdn.com/o0/z0MewSY6lx08tQVW2abu01041201zGh90E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826213&ssig=d7rOCw6y0L&KID=unistore,video",,,普通用户,超级会员,3
5236559248886566,Qfl4wBhNI,5732552960,恃宠久骄,新闻女王让人心脏一震的一段台词。。。tvb的编剧真是很会写L恃宠久骄的微博视频,,,,,126,27,1376,2025-11-24 17:27,世一萌狗iPhone客户端,,"http://f.video.weibocdn.com/o0/TnUEo29Xlx08temlM6920104120055n30E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=OxXo7d3Rcl&KID=unistore,video",,,红V,超级会员,2
5241339579997292,QhlqJFWKE,2342846727,是煦煦哟,#肖战得闲谨制登上新闻联播#就这么说吧，像肖战这种顶流只要上的新片没有大规模吐槽就是非常能看，不是一般能看，是非常能看！！作为抗战片让你哭那很正常，但是能让你笑，并且是不停的笑那就真的是极其出彩了，而得闲谨制做到了！L是煦煦哟的微博视频,,,,肖战得闲谨制登上新闻联播,58,42,883,2025-12-07 22:03,微博视频号,,"http://f.video.weibocdn.com/o0/JFXPVjJ2lx08tzoV25NK01041200qyZT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=uUKV5rY1ko&KID=unistore,video",,,金V,超级会员,2
5238714420954658,Qgf8C40lI,6911003394,嗑瓜子娱乐冲浪,#在CCTV4看到梓渝了#从CCTV13《东方时空》记录下那片应援蓝海，到如今CCTV4《中国新闻》将其定义为“带动文旅经济的现象级代表”。梓渝的每一步，都走得扎实而响亮，作为粉丝，唯有骄傲与祝福！梓渝继续向前冲吧！,,,,在CCTV4看到梓渝了,17,84,1025,2025-11-30 16:11,梓渝超话,,"http://f.video.weibocdn.com/o0/nd9uJ1Onlx08tnQy6YDC01041200v8GL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=dVOqdDWqII&KID=unistore,video",,,金V,超级会员,1
5245883702579310,QjfDYaOZM,1638629382,湖南卫视,资深播音员方亮，从跟着老前辈学“敬畏话筒”的真章，到解锁央视《新闻联播》配音的声画魔力，还和团队一起完成过建国70周年和建党百年等重大主题报道！这份对专业的投入和持之以恒的热爱，深深感染了屏幕前的我们。#第3届中国播音主持金声奖#颁奖典礼，12月23日19:30直播，锁定@湖南卫视@芒果TV！L湖南卫视的微博视频,,,"湖南卫视,芒果TV",第3届中国播音主持金声奖,0,0,4,2025-12-20 11:00,微博视频号,,"http://f.video.weibocdn.com/o0/gsgeBJRhlx08tSLm08e401041200Aw3Q0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=I%2F2xQN9kzi&KID=unistore,video",,,普通用户,超级会员,3
5247101798711667,QjLkDAyiL,1638629382,湖南卫视,#声音里的中国记忆##第3届中国播音主持金声奖#这些声音，一响起就DNA动了！从延安窑洞的第一声呼号，到《新闻联播》的准点播报；从央视春晚的经典问候，到申奥成功的全民欢呼；从奥运赛场的激情解说，到“神舟”飞天的豪迈宣言……时代在向前，那些陪伴我们成长、刻进记忆里的声音，始终铿锵。致敬，那些为我们标注时代的声音！L湖南卫视的微博视频,,,,"声音里的中国记忆,第3届中国播音主持金声奖",5,0,12,2025-12-23 19:40,微博视频号,,"http://f.video.weibocdn.com/o0/pR2UZF5Plx08tYLruwgg01041202A9xt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=aDoOfJfw%2BH&KID=unistore,video",,,普通用户,超级会员,3
5240233086157572,QgSE4pPRG,6245573524,好运ee,六颜一的容貌震撼anna各类新闻图➕饭拍目前没有崩图L好运ee的微博视频,,,,,20,1,561,2025-12-04 20:46,微博视频号,,"http://f.video.weibocdn.com/o0/AoFIBrARlx08tuwVNbHW010412006BHs0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=Fys4%2B0XiiX&KID=unistore,video",,,金V,超级会员,2
5247620143647059,QjYOGfiLx,1301904252,江苏新闻,【早上好！#江苏新闻AI早班车来了#】今天是12月25日星期四，农历冬月初六。晨间新闻速览：①江苏发布8起典型案例，亮剑举报勒索乱象；②#南通出台江苏首部民营经济专项立法#；③扬州公积金贷款“一件事”平台成全国典范；④常州奔牛机场年旅客吞吐量首破500万人次……关注@江苏新闻，小然每天跟你道早安！早安超话L江苏新闻的微博视频,,,江苏新闻,"江苏新闻AI早班车来了,南通出台江苏首部民营经济专项立法",7,27,52,2025-12-25 06:00,微博视频号,,"http://f.video.weibocdn.com/o0/nBDxKRJ4lx08u0stzSFi01041200Aocs0E010.mp4?label=mp4_720p&template=720x1284.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=vBPOjaF7Hg&KID=unistore,video",,,普通用户,超级会员,2
5247259392606785,QjPqPaW8V,1301904252,江苏新闻,【早上好！#江苏新闻AI早班车来了#】今天是12月24日星期三，农历冬月初五。晨间新闻速览：①江苏警方发布“昆仑-2025”专项工作成绩单；②#全球首艘10万吨级三文鱼养殖工船投苗#；③南京白鹭洲灯展即将开幕；④盐城223米高空架起长三角能源新通道……关注@江苏新闻，小然每天跟你道早安！早安超话L江苏新闻的微博视频,,,江苏新闻,"江苏新闻AI早班车来了,全球首艘10万吨级三文鱼养殖工船投苗",9,26,111,2025-12-24 06:06,微博视频号,,"http://f.video.weibocdn.com/o0/M6hyJF1Jlx08tZ3FLeDS01041200wupV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=xJ45k921ZH&KID=unistore,video",,,普通用户,超级会员,2
5247715296414059,Qk1i9qUAz,5161259882,免治牛肉飯少飯走青,蒋祖曼超话#蒋祖曼#0.5倍速🤣當我想要一張聖誕咭……永遠都係咁可愛sss嘅@蔣祖曼JomanMerryChristmas呀🎄🎅🏻#新闻女王2##白书昀diana#L免治牛肉飯少飯走青的微博视频,,,蔣祖曼Joman,"蒋祖曼,新闻女王2,白书昀diana",0,0,10,2025-12-25 12:18,蒋祖曼超话,,"http://f.video.weibocdn.com/o0/ZIJ6lCqplx08u1sJFgcU01041200r3hK0E010.mp4?label=mp4_720p&template=720x732.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=F%2FwyucERNd&KID=unistore,video",,,黄V,会员,6
5244559669856898,QiHcqFmee,1685715705,长江云新闻,#媒体评杭州网红主播大撤退#【网红主播批量撤离杭州？省市党媒接连发文回应】据澎湃新闻报道，近期，有关“杭州网红主播大撤退”的话题备受关注。对此，浙江日报报业集团旗下的潮新闻客户端和《杭州日报》近日接连发文回应，前者认为这是“主观感知与客观现实间的罗生门”，其温差源自“高速成长城市的普遍阵痛”，后者则援引业内人士的话表示，杭州的网红净流入量目前仍呈增长状态。L长江云新闻的微博视频,,,,媒体评杭州网红主播大撤退,2,0,2,2025-12-16 19:18,微博视频号,,"http://f.video.weibocdn.com/o0/MceMDiwWlx08tNzEKdfO01041200jNlD0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826235&ssig=%2BsfCT85pL3&KID=unistore,video",,,普通用户,超级会员,2
5244490593602004,QiFp1f72Q,1685715705,长江云新闻,#博主提醒酒店这些地方存在被偷拍风险#近日，重庆警方通报一起“温泉酒店更衣室疑存偷拍行为”的事件。@长江云新闻记者采访到背后的曝光人之一——90后反偷拍博主周先生。他以自身经验，讲述哪些地方可能存在被偷拍的风险。#反偷拍博主追踪3个月拍到温泉偷拍案线索#L长江云新闻的微博视频,,,长江云新闻,"博主提醒酒店这些地方存在被偷拍风险,反偷拍博主追踪3个月拍到温泉偷拍案线索",0,1,6,2025-12-16 14:44,微博视频号,,"http://f.video.weibocdn.com/o0/z8S4Z606lx08tNgP8oBO01041200mQsf0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=Y8oAl3JVe9&KID=unistore,video",,,普通用户,超级会员,2
5246118493421733,QjlKFem9f,7891451942,Atopos_Yunah卢玧我,卢玧我超话🐈‍⬛#卢玧我illit唯一ace#251220NAVER更新玧我相关MMA红毯新闻图唯一招新：微博正文无门槛粉丝群：豹崽3号饲养基地生日应援汇总：微博正文1v1特典杜邦纸袋&包挂套组：微博正文1stSingleAlbum直拍合集微博正文2025PHOTOBOOK代购汇总微博正文,,,,卢玧我illit唯一ace,0,2,34,2025-12-21 02:32,卢玧我超话,"https://wx3.sinaimg.cn/large/008C3J8Wly1i8hxh4qnbtj30op0uvn0s.jpg,https://wx4.sinaimg.cn/large/008C3J8Wly1i8hxh4glk6j30o40u5424.jpg,https://wx4.sinaimg.cn/large/008C3J8Wly1i8hxpbqljij312w1gl10d.jpg",,,,红V,超级会员,2
5247481992711463,QjVdRbnnh,1638629382,湖南卫视,#第3届金声奖名场面回顾##第3届中国播音主持金声奖#第3届中国播音主持“金声奖”颁奖典礼在长沙举行胡和平曹淑敏沈晓明出席#湖南卫视新闻联播#L湖南卫视的微博视频,,,,"第3届金声奖名场面回顾,第3届中国播音主持金声奖,湖南卫视新闻联播",0,0,6,2025-12-24 20:51,微博视频号,,"http://f.video.weibocdn.com/o0/LFyegAZBlx08u0r6Vms801041200AfdC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=UttjqkOhkF&KID=unistore,video",,,普通用户,超级会员,3
5247086732778165,QjKWlbEJ7,6387517452,云中漫步_原创诗画,国内新闻汇总。云中漫步艺术画廊超话#新闻看点##我在看新闻#L云中漫步_原创诗画的微博视频,,,,"新闻看点,我在看新闻",2,12,15,2025-12-23 18:40,云中漫步艺术画廊超话,,"http://f.video.weibocdn.com/u0/001Pvhkugx08tYH3dG6Q0104120bg7l20E040?ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=vDU6RNLLZT&KID=unistore,video",,,黄V,会员,7
5247157718486379,QjMMPzBH5,1638629382,湖南卫视,#湖南卫视新闻联播#“金声奖”颁奖典礼今晚举行20名获奖者登台领奖#金声奖颁奖典礼##第3届中国播音主持金声奖#L湖南卫视的微博视频,,,,"湖南卫视新闻联播,金声奖颁奖典礼,第3届中国播音主持金声奖",2,5,14,2025-12-23 23:22,微博视频号,,"http://f.video.weibocdn.com/o0/qrH4CTAPlx08tZ0BaTry01041200dfav0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=Ed3I3HIW%2BT&KID=unistore,video",,,普通用户,超级会员,3
5238331932673425,Qg5bHbdtL,5965621313,谁还没个影分身,#新闻女王第三季拍什么#暴雨、火灾、纷争，世界每天都有新故事。《新闻女王》第二季是文慧心全然的战场，面对突如其来的流量和技术变革。看到有人舍去自己，也有人坚守理想，这才是真实的职场啊！第三季快来吧，想看这群人继续在万花筒般的世界里奔跑了！#新闻女王2#,,,,"新闻女王第三季拍什么,新闻女王2",175,183,348,2025-11-29 14:51,iPhone 16 Pro Max,,"http://f.video.weibocdn.com/o0/Kja6QK8mlx08tma996Vq01041200apui0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=JBgTVXJi1B&KID=unistore,video",,,金V,超级会员,2
5247707440482699,Qk15u21zt,2070213285,天空菌,1990年马年除夕的《新闻联播》，看当时的大城市都怎么备年货！L天空菌的微博视频,,,,,7,5,12,2025-12-25 11:46,微博视频号,,"http://f.video.weibocdn.com/o0/KNmcYV1Xlx08u1qLb70Q01041201aM2j0E010.mp4?label=mp4_720p&template=958x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=JL2UifSOzr&KID=unistore,video",,,金V,超级会员,2
5247082262168835,QjKP896dd,6387517452,云中漫步_原创诗画,国际新闻汇总。云中漫步艺术画廊超话#国际新闻##新闻#L云中漫步_原创诗画的微博视频,,,,"国际新闻,新闻",0,6,9,2025-12-23 18:22,云中漫步艺术画廊超话,,"http://f.video.weibocdn.com/u0/CvR8gDeWgx08tYG0QWEU01041200wFDb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=ykbpyzvvFi&KID=unistore,video",,,黄V,会员,7
5247157738406950,QjMMRzh1Y,2583001030,华俊竹de微博,35年前《新闻联播》，驴车拉肥也可以上新闻，感慨发展的速度……#一分钟视频创作季##微博新知##全网热点共创计划#L华俊竹de微博的微博视频,,,,"一分钟视频创作季,微博新知,全网热点共创计划",2,3,3,2025-12-23 23:22,官方管理员iPhone客户端,,"http://f.video.weibocdn.com/u0/lKhi3Qfngx08tZ0Dhea401041201eFpx0E010.mp4?label=mp4_720p&template=958x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826254&ssig=b%2Fd%2B9G09TS&KID=unistore,video",,,金V,超级会员,3
